blue_win,GoldDiff,MinionDiff,JgMinionDiff,LevelDiff,KillDiff,HeraldDiff,DragonDiff,TowersDiff
0,-2510,11,2,0.2,0,-1,0,-1
1,443,-19,-9,0.4,7,1,1,0
0,-1557,-41,-7,-0.4,-4,1,0,1
1,4460,-15,8,0.8,12,0,1,0
1,3459,23,-8,0.4,6,0,2,1
0,-188,30,-11,-0.6,-3,1,-1,1
1,-869,-85,-36,-0.4,-1,1,-1,1
0,-445,50,4,0.4,-2,-1,-1,0
0,-2622,49,-7,-0.6,-3,0,1,-1
0,-5451,-75,-31,-0.2,0,-1,-1,-2
0,-3168,-65,7,-0.2,0,0,-2,-1
0,2067,30,21,-0.4,-4,1,0,2
1,937,-2,0,0.4,3,0,1,0
0,651,92,-34,0.2,0,-1,-2,0
0,-6735,-83,-36,-1,-6,1,0,-3
0,2717,16,32,0.2,7,-1,1,-1
0,-1979,40,-20,-1.2,-4,-1,-1,-2
0,-4107,-14,-5,-0.6,-2,-1,0,-2
0,1037,-44,-40,-0.2,0,1,-1,1
0,-4908,-35,-8,-0.8,-6,-1,1,-1
1,1664,41,1,0,0,1,0,1
1,659,4,23,0,1,1,2,1
0,-2042,-27,-21,-0.4,-2,0,-1,0
0,-3333,18,12,-0.4,-9,-1,1,-1
1,-2641,29,4,-0.2,-3,1,2,-1
0,-2618,-25,-22,0,1,-1,0,-2
0,-4520,-29,-19,-1.2,-6,-1,-2,-1
0,-8465,-94,4,-1.2,-15,1,-1,-3
0,-4029,4,-26,-0.2,-4,0,-1,-1
1,5214,-12,12,1,7,0,0,2
1,2111,61,7,0.4,1,1,0,1
1,-312,2,-12,-0.2,0,0,-2,0
1,2422,30,-35,0.2,3,-1,-2,-1
1,6278,38,33,1.2,7,0,2,1
0,-6115,-29,-16,-0.8,-10,-1,-1,-2
0,-3017,-29,-18,-0.6,-1,1,-1,-1
0,3458,21,14,0.8,6,0,1,0
1,8129,118,-1,1.2,9,-1,-2,2
0,-2518,0,-8,-0.6,-8,0,1,-1
1,3344,22,-15,0.4,5,1,0,2
0,-1156,-74,-12,-0.2,-2,0,-1,0
0,36,-40,10,-0.2,5,1,0,0
1,1939,14,-12,-0.2,3,1,0,1
0,-1350,-21,-88,-0.4,-1,1,-2,1
1,3957,9,24,0.6,3,-1,-1,0
0,-3939,-42,0,-0.6,-4,-1,2,-1
0,-3076,-31,5,0.2,-1,-1,-1,-2
1,-4576,-25,-41,-1,-5,0,-1,-1
1,2429,31,8,0.4,11,0,-1,-1
1,5330,12,1,0.6,8,0,0,2
0,-3806,6,10,0,-6,-1,0,-1
0,-1262,-7,36,0.2,3,-1,-1,-2
1,7895,72,18,1.4,13,0,2,1
0,-2261,-11,17,0.2,-3,0,0,0
0,-1613,-24,-1,-0.4,0,0,-1,-1
1,-774,-61,27,0,0,0,0,-1
0,-6750,-13,-14,-0.6,-10,1,-2,-2
0,-5242,-52,38,-0.4,-7,1,-2,0
1,945,-32,-4,0.4,9,1,0,-1
1,5698,49,32,0.6,7,0,1,1
1,2946,52,31,0.4,-2,1,2,2
1,6003,43,18,0.6,4,1,2,2
1,2480,35,27,0.8,4,-1,2,1
1,-5395,-41,-41,-0.8,-8,0,-2,-1
1,7161,32,47,1.2,7,1,1,2
0,-6123,-45,-16,-0.8,-11,1,1,-1
1,4327,51,-2,0.4,4,0,0,1
0,-1574,-2,2,-0.6,-4,0,-2,0
0,935,47,2,0,-5,1,-2,1
0,-2011,-32,6,-0.6,-2,1,-2,-1
0,-2209,-8,7,-0.6,-6,1,0,1
1,-129,1,5,-0.2,0,1,1,0
1,-249,-68,4,-0.2,1,1,2,1
0,398,24,-2,0.4,-6,1,0,1
1,1224,15,20,0.6,2,-1,0,0
1,4383,12,6,0.4,6,1,2,2
1,4878,21,8,0,2,1,2,2
0,-7576,-49,-24,-1,-10,1,-1,-1
0,-3937,-33,-4,-0.4,-8,-1,1,-1
1,8043,-19,22,0.8,12,1,1,3
1,7297,110,-2,1.4,6,1,2,2
0,-4901,-16,-35,-0.2,-3,-1,-2,-2
1,665,9,41,-0.6,-4,1,0,1
1,9199,109,17,1.2,4,1,1,6
1,7505,44,4,1,11,1,1,3
1,3145,40,-1,0.6,3,-1,0,0
1,1615,-3,20,-0.2,0,1,0,1
0,2221,16,15,0.4,2,1,0,1
1,7753,42,17,0.8,9,1,0,2
1,1465,-22,27,0.2,-1,1,0,1
1,473,-35,11,0,2,0,-1,1
0,-6732,-20,-50,-1,-9,-1,0,-2
1,818,-43,13,0.4,5,-1,1,-1
1,-2350,-22,27,-0.2,1,-1,2,-2
1,7039,96,54,0.8,4,1,1,3
1,1538,28,-66,-0.2,5,-1,-2,0
1,4657,46,18,0.6,1,1,2,3
0,-924,4,16,0.2,-4,-1,2,2
1,-959,15,-1,0.2,-1,1,2,0
0,-2954,-7,-17,-0.4,-2,-1,1,-1
1,-454,46,3,0.8,0,0,-2,-1
1,6022,44,8,0.8,7,1,1,2
1,4424,74,40,0.4,4,1,1,1
0,-10721,-70,-15,-1,-12,-1,0,-2
0,-2041,98,-17,-0.4,-7,-1,-2,-1
0,-1872,1,-24,-0.2,-1,-1,0,0
1,-1854,-26,38,0.2,-1,1,0,-1
0,-6435,-14,-7,-0.8,-8,0,-1,-1
1,6263,15,23,0.8,10,1,1,1
0,-7262,-67,-7,-1,-9,1,-1,-2
0,1936,-7,15,0.2,6,1,2,-1
0,-3837,-40,-34,-0.6,-2,0,-1,-1
1,1914,-18,12,0.6,6,1,-1,0
0,-4367,-64,-40,-0.6,0,-1,0,-1
0,121,-18,4,-0.4,-3,1,0,1
0,-2177,-38,5,-0.4,-5,1,0,0
1,9795,107,8,1.4,12,0,1,2
1,2418,30,11,0.6,3,0,-1,0
1,1389,0,1,0.2,5,-1,0,0
0,3041,39,23,1,4,1,-1,1
0,-3596,-20,9,-0.4,-4,-1,-2,-1
1,407,-37,26,0.4,3,0,0,-1
1,1591,30,-7,0.6,6,-1,1,1
1,1167,9,3,0,-1,1,0,-1
1,5724,41,-23,0.8,11,-1,2,2
1,6238,31,7,1,9,1,-2,1
1,4608,45,2,0.8,7,1,-1,2
1,2729,58,-19,0.4,4,-1,0,2
0,-4845,-12,0,-0.8,-7,1,-2,-1
0,1083,-11,-19,-0.2,2,-1,-2,1
0,-5103,-3,3,-0.8,-12,1,1,0
0,-1144,-40,0,-0.6,-5,1,-1,1
0,-4553,-23,-37,-0.6,-5,-1,0,-1
0,507,39,-7,-0.4,-1,-1,-1,2
0,1908,21,-16,-0.2,3,0,-2,1
1,5069,29,8,0.8,7,0,0,1
1,6090,-2,-2,0.6,6,1,0,2
0,729,-59,-8,0,1,1,-2,1
0,-5409,-54,-34,-0.6,-3,-1,2,-2
0,-6657,-53,-24,-0.6,-6,1,0,-2
1,1081,-11,-21,0.2,2,-1,0,0
1,-36,31,-9,-0.2,-3,1,-2,1
1,3929,-1,-9,0.2,5,1,1,2
1,9977,99,38,1.6,10,1,-1,3
0,-2969,37,-2,-0.2,-8,-1,0,0
1,5041,61,16,0.8,5,1,2,2
1,1158,-6,46,0.6,-3,1,-2,2
0,-373,-50,-1,0.2,1,-1,0,-2
0,-630,-37,0,-0.2,1,-1,-2,0
1,-91,9,16,0.4,-3,1,-1,-1
1,3950,72,-6,0.8,4,1,0,2
1,6331,-12,2,1.2,10,0,0,1
1,-1383,-6,9,0.2,-2,1,-1,0
0,-2354,1,11,-0.2,-7,-1,-2,-1
1,1985,32,21,0.4,-1,1,0,1
1,5347,74,-4,0.4,7,1,2,2
1,4296,122,-7,1,1,1,-1,2
1,4257,46,-6,0.4,10,1,1,1
0,-10395,-87,-35,-1.4,-10,0,-1,-3
0,-4084,-7,-24,-0.8,-6,-1,-1,-2
1,6474,4,27,0.8,10,0,1,1
0,1062,-1,-19,-0.2,2,-1,0,0
1,1664,26,24,0,-1,1,2,0
1,2165,53,-1,0.4,-3,-1,-1,2
0,-2352,-17,-2,-0.2,-1,-1,-1,-1
1,1670,51,-15,0.4,7,-1,1,0
0,2748,35,-8,-0.2,1,-1,1,1
0,-3966,32,-30,-0.6,-7,1,-2,0
1,-10,-9,41,0.2,0,0,0,0
0,-3369,-22,-24,-0.8,-5,0,0,-1
1,1609,16,-20,0,1,1,-2,3
0,1948,116,-23,-0.4,-1,0,0,1
0,-16592,-164,-67,-3.2,-16,0,-1,-9
1,158,-3,13,0.2,2,-1,0,0
0,-4877,-33,12,-0.6,-8,0,2,-2
1,-2111,-38,-4,-0.4,1,-1,1,-2
0,-1095,-30,15,0,-4,0,0,0
0,2820,7,20,0.4,3,-1,-1,1
1,1093,19,29,0.6,3,0,-1,0
0,-7785,-42,-49,-1.2,-10,-1,0,-2
0,-5212,-5,5,-1.2,-11,1,-2,-1
0,6835,66,-4,0.4,6,1,2,3
0,-8924,1,-56,-1.2,-16,-1,-2,-3
0,-1669,-5,-45,0,-3,0,-1,0
0,4058,-20,3,0.4,7,1,-1,2
0,-3071,-53,5,-0.4,-6,0,-1,0
1,8985,101,44,0.8,10,-1,1,6
1,5114,51,-30,0.2,6,1,-1,3
1,3368,19,-3,0.8,5,0,1,1
1,1972,-46,-5,0,7,0,-1,-1
0,-4129,-38,-7,-0.2,-1,-1,0,-2
1,-1523,46,-28,-0.2,-1,-1,-2,-1
0,-5224,-6,-34,-0.6,-7,-1,-2,-2
0,-3738,17,-32,-0.4,-7,-1,-2,-1
0,-4304,-82,-10,-0.8,-5,0,-1,-1
0,-1721,6,1,-0.2,-3,0,-2,-1
1,-3084,-15,-8,-0.2,-7,1,-2,-1
1,-3567,-92,20,0.2,-1,1,-1,-3
0,4655,55,2,1,6,0,0,2
0,-2052,-73,20,-0.6,-5,1,0,0
0,-3621,-83,-3,-0.4,-6,1,0,0
1,6145,58,8,1,8,1,1,0
1,1275,60,-3,0.2,-2,1,-2,0
1,3558,43,22,0.2,4,1,2,1
0,-3371,-39,2,-0.6,-5,1,0,1
1,2445,51,4,0.2,-1,-1,2,2
1,-252,7,0,-0.4,-2,1,2,0
0,-1604,42,-29,-0.6,-3,0,0,0
0,764,84,16,1.2,-1,1,-2,0
0,-337,-45,-2,0.2,2,1,-1,0
1,5999,58,35,1.2,6,-1,1,2
0,-6795,-65,-17,-1,-9,-1,-2,-2
0,-6557,4,-9,-0.6,-12,-1,-2,-1
1,-984,-67,20,0,3,0,0,-1
0,2927,60,-11,0.2,1,1,-2,3
1,1227,2,12,0.6,4,-1,2,0
1,4212,24,-17,0.6,9,1,2,2
0,-3507,-23,9,-0.2,-6,1,-2,-2
0,-6109,6,-34,-1,-7,-1,-2,-1
1,1759,66,17,0.4,0,1,2,1
0,-5117,-8,-18,-0.4,-10,0,0,0
1,1187,-56,-13,0,3,1,-1,1
0,-5019,-3,-3,-0.8,-8,-1,-1,-2
0,-1853,33,-1,0,-5,-1,-2,-1
0,-2557,42,-12,-0.8,-4,0,-1,1
1,-1571,-30,0,0,-2,-1,2,-2
1,-3722,14,-9,-0.4,-3,1,-1,-2
0,-5424,-104,13,-0.8,-7,0,-1,-2
0,-1551,-62,-43,-0.8,-1,1,-2,-1
0,2751,34,3,0,2,1,-2,1
1,-4127,38,-13,-0.2,-7,-1,-2,-1
1,-2527,-8,9,-0.4,-4,0,-1,0
1,1504,-59,26,0,1,1,-1,2
1,7678,72,4,1,8,1,0,2
1,5357,2,18,0.8,9,1,1,1
0,-780,2,37,-0.2,-5,0,-1,0
1,2171,-38,12,0,1,1,0,2
0,804,6,9,-0.2,-3,0,-2,1
1,5825,-6,24,1,9,0,1,0
0,-590,3,15,-0.2,-4,1,-1,0
0,61,13,-20,0.2,0,-1,0,1
1,-185,-22,11,0,0,1,0,0
1,3885,26,42,0.6,5,1,0,0
1,-1107,-42,-8,0,0,-1,-2,0
1,4076,46,14,1.2,11,-1,0,-1
1,8232,37,29,0.8,10,1,1,4
1,11581,112,53,1.6,9,1,2,5
0,-5199,10,-44,-0.8,-10,-1,0,-1
1,-611,14,22,0,0,1,0,-1
1,2247,-32,-6,0.2,8,1,1,1
1,4077,73,-6,0.2,5,1,-2,2
1,2581,5,-23,0.4,8,-1,0,-1
0,-2498,-45,-3,-0.4,-2,-1,0,-1
0,-2941,-49,-5,-0.6,-4,1,0,0
1,2681,27,-7,0.2,3,-1,0,1
1,4882,-38,-6,0,11,1,2,1
1,-3348,34,0,-0.2,-6,0,2,0
0,-5354,-16,-12,-0.2,-6,0,0,-1
1,1173,36,3,0,-1,1,-1,1
1,342,46,-28,-0.4,-7,1,-2,1
0,-2454,-6,-22,-0.2,-8,1,-2,1
1,1895,15,38,0.2,2,1,-1,1
0,1176,-3,-22,-0.2,1,1,-1,1
1,-2131,-84,8,-0.4,-1,0,1,0
0,-2267,-66,13,0.2,1,-1,2,-1
0,-3788,-47,-10,-0.8,-4,-1,0,-1
1,3242,-16,42,0.4,4,1,2,1
1,561,-53,-4,0,1,1,0,1
0,-7946,-77,4,-0.8,-10,1,1,-1
1,6432,99,-23,0.6,8,1,0,3
1,-1691,-6,-24,-0.4,-3,0,0,0
0,1714,-46,-39,-0.6,5,1,2,1
0,-3800,-49,-16,-0.6,-5,-1,-1,-2
1,-1188,-34,-8,-0.2,-1,1,0,1
0,-3281,-51,-18,-0.6,0,-1,2,-1
0,28,-1,18,0,1,0,-1,0
1,528,27,-42,-0.2,1,1,0,1
0,-1857,36,-27,-0.8,-1,-1,1,0
0,-2881,-31,-25,-0.6,-3,0,0,-1
1,490,-40,-28,-0.4,4,1,1,1
0,-4355,-49,22,-0.4,-7,0,-1,-2
0,-1575,-29,14,0.2,-1,1,0,-1
1,-4230,-35,-9,-0.4,-6,1,-2,-2
1,-2425,28,-9,-0.6,-6,-1,0,-2
1,7972,13,35,1.2,9,1,0,3
1,1507,11,9,0.4,2,1,-2,0
1,309,-19,-24,0.6,6,-1,1,-2
1,-1761,28,-12,-0.2,-7,1,-2,2
0,2653,13,-1,-0.4,1,1,2,2
1,470,15,22,0.2,-1,0,1,0
1,2662,45,-6,0.4,-1,0,0,1
0,-201,20,17,0.4,-3,0,0,0
0,-3986,-14,-17,-0.4,-4,-1,0,-1
1,-2269,-64,-14,-0.8,-2,1,-2,0
1,-281,21,-17,0,-5,1,0,2
1,3552,-37,46,0.6,1,1,0,1
0,-4425,-79,0,-0.6,-4,0,-1,-1
0,-724,-9,-24,0,1,0,-1,0
0,-10402,-46,13,-1.4,-18,-1,-1,-4
0,-8066,-64,-7,-1.2,-13,0,-1,-2
1,-3325,-66,6,0,2,-1,2,-2
0,-5216,-42,-9,-0.8,-8,0,-2,-1
0,-593,2,-11,0,2,-1,-2,0
0,-2844,-37,-24,-1,-3,0,0,0
0,-8167,-79,-7,-1.2,-4,-1,-2,-3
0,-1380,0,23,0.2,2,-1,0,-2
0,-3942,-52,-28,-0.4,-1,-1,-2,-1
0,-3507,-72,-34,-0.6,-3,0,-2,0
0,-2892,-11,-18,-0.6,-7,0,0,0
0,1961,-31,8,0.4,2,1,0,1
1,-2127,-61,-3,-0.4,1,-1,0,0
0,-8653,-159,-19,-1.8,-7,1,-1,-5
0,-1305,-57,-34,-0.6,3,1,0,0
0,-6521,-49,11,0,-6,-1,0,-3
0,667,0,-39,0.2,7,-1,1,-1
0,-310,-24,-18,-0.4,-2,-1,-1,0
0,-5032,-17,-16,-1,-11,1,-1,0
1,953,-11,-3,0.8,4,-1,0,-2
0,-5611,-40,-52,-0.2,-5,-1,0,-2
1,10504,65,59,1.4,10,1,0,2
0,-1427,11,-24,0,2,-1,-1,-2
1,-3292,50,-40,-0.4,-5,1,2,0
1,-3888,-19,25,0.2,-7,-1,0,-2
0,-8245,-80,-36,-1.6,-17,1,-1,-1
1,-1149,-36,12,-0.6,-2,1,0,0
0,-2859,-18,-53,-0.6,-8,1,-2,1
0,-3617,-39,-8,-0.6,-4,0,0,-1
1,864,37,4,-0.2,0,0,1,0
0,-3441,-69,8,-0.6,-3,-1,-1,-1
0,-121,-14,2,0.2,3,0,2,0
0,2584,22,43,0.2,0,0,2,0
1,948,25,-24,0.4,1,0,-1,0
0,736,-6,48,0.2,2,1,-1,-1
1,2261,9,7,0.2,5,1,2,1
1,1714,36,2,0.2,1,1,-2,1
0,-1816,-65,-29,-0.2,4,-1,-2,-2
1,11501,54,58,1.2,7,1,2,5
1,2623,20,21,0.6,3,1,2,0
0,-1828,8,0,0,-1,-1,0,0
1,2522,-14,-13,0,4,1,2,0
0,-2100,-5,-32,0.2,-2,-1,-2,-1
0,-4168,-28,-8,0,-4,-1,0,-1
1,4225,-2,6,0.8,8,0,1,2
1,8391,-15,-32,0.4,11,1,2,2
0,-1319,34,-6,-0.2,-3,1,0,0
1,-503,20,18,0.2,-5,-1,2,-1
0,-9554,-77,-16,-1.4,-11,-1,-1,-3
1,7772,81,10,1,11,-1,1,1
1,3539,-12,-2,0.2,1,1,-1,3
1,411,-47,-7,0.2,6,-1,-1,-1
0,242,-37,43,0.6,1,0,-2,0
1,6795,56,15,0.8,7,1,2,2
0,-2253,-67,-31,-1,-2,1,0,-2
1,-432,-42,12,0.2,-1,1,1,0
1,1190,48,-21,0.4,0,0,0,1
1,-438,8,20,-0.4,-2,1,1,0
1,86,-41,10,-0.2,-2,1,0,2
0,-3392,-32,-13,-0.6,-2,-1,1,-1
1,47,13,23,0.2,-1,1,-1,0
1,2860,6,15,0.4,7,1,0,0
1,3019,-15,-7,0.4,2,0,0,2
1,-4394,-53,26,-0.4,-2,-1,2,-3
0,-2720,-4,-9,-0.2,-5,1,0,0
0,-1048,-10,27,-0.2,-6,1,-1,1
1,761,-48,22,0.4,3,0,1,1
0,248,19,-1,0.2,0,1,-2,1
1,13847,182,33,2,14,1,2,6
0,839,-14,19,-0.2,-3,0,-1,1
1,-1091,9,1,-0.6,-4,0,1,0
1,2531,16,23,0.6,7,0,2,-1
0,-573,-19,-27,-0.8,-3,1,-2,0
1,2829,-4,12,1.4,3,-1,1,1
1,-3009,-7,-14,-0.4,-5,0,1,-1
1,925,6,15,0.2,7,0,1,-1
1,4648,15,-22,0.4,9,1,2,2
0,-3750,-6,-56,-0.6,-5,-1,-2,-1
0,-2953,26,8,-0.4,-5,0,1,-1
1,4855,29,20,0.8,11,0,2,0
0,-8650,-69,-42,-0.8,-10,0,-2,-3
0,76,44,-20,-0.4,-5,0,-1,2
1,5387,32,0,1,11,1,0,1
1,2144,53,-8,-0.2,3,1,0,0
1,1796,10,23,0.8,6,0,1,0
1,6288,59,6,0.8,7,1,2,2
1,2102,-25,-16,0,7,0,1,1
1,4950,18,39,0.6,7,-1,0,0
0,1552,-67,16,-0.8,-2,1,2,1
1,-565,15,10,0.2,-1,1,2,0
0,-12122,-55,-38,-1.4,-12,-1,-2,-6
1,-2818,-39,-8,-0.2,-2,1,0,-2
1,-557,26,-20,-0.2,2,-1,2,0
0,-1534,-38,-20,-0.6,1,1,-1,-1
0,-3823,-46,-24,-0.4,0,0,1,-1
0,-3307,6,-46,0,-6,-1,-2,-1
0,5167,44,-10,0.4,9,1,-2,1
0,-8712,-105,-56,-1.8,-3,-1,-2,-3
0,64,50,-28,0,-2,-1,-1,0
1,5043,-2,33,0.6,6,-1,2,2
0,-3721,8,-16,-0.8,-6,-1,-2,-1
1,610,81,0,0.4,-2,0,-2,0
1,8067,28,8,1,12,1,-1,2
1,6317,36,22,0.4,9,1,2,3
1,3586,47,-25,0.6,6,1,1,1
0,-2106,-12,22,0,-2,0,2,-1
0,-1316,5,-35,-0.6,0,-1,-2,-1
0,546,61,-33,-0.4,-3,1,-2,1
0,2632,42,-11,-0.4,1,1,-2,1
1,8086,43,32,0.6,10,1,0,2
1,490,-30,5,0.2,6,0,-1,0
1,1937,-26,1,-0.2,5,1,1,1
1,7792,43,-14,-0.2,9,1,0,4
0,548,36,-38,0.2,1,0,0,0
0,816,-26,-19,0,5,1,-2,1
0,130,5,-22,-0.2,0,0,1,0
0,1842,-26,2,0.8,5,-1,-1,-1
0,-10575,-71,-36,-2,-14,0,-2,-2
1,-3251,-49,13,-0.6,-7,1,-1,1
0,-517,-39,2,-0.4,-1,-1,0,-1
0,-1228,-7,-19,0.2,3,-1,0,-1
0,3479,41,10,0.4,4,1,1,0
1,-695,23,-24,-0.2,-2,-1,-2,0
0,2437,7,9,0.8,3,1,0,2
1,891,26,0,0,-1,0,0,1
1,-3293,-85,7,-0.6,-2,1,2,-2
1,6066,47,33,1,6,1,2,2
1,-2227,12,-21,0.2,-2,0,1,0
0,147,-12,-19,-0.6,0,1,2,1
0,-11861,-101,-40,-1.4,-15,1,-2,-4
1,-2746,19,-29,-0.4,-3,-1,1,-2
0,-3560,-34,-30,-0.2,-3,-1,1,-1
0,-1988,-52,-7,-0.4,-2,1,0,0
1,3605,78,-24,0.4,5,0,0,0
1,9289,53,8,0.6,9,0,1,1
1,3917,-10,15,0.4,2,1,2,2
1,1454,7,21,0,0,1,-1,0
0,-433,-76,-8,-0.6,0,1,0,0
1,1969,17,32,0.8,5,-1,1,0
0,-2319,64,-35,-0.2,-5,-1,1,0
1,8518,89,18,1.6,10,0,1,3
1,1974,20,-10,0.6,7,0,1,0
0,-2111,-25,55,-0.2,-6,-1,-2,-1
1,5923,65,-10,1.2,11,-1,1,2
1,9607,111,13,0.8,12,1,-1,3
1,161,-25,-4,0,2,-1,0,0
0,-4755,21,-11,0,-3,-1,-2,-2
1,2107,13,0,0.2,1,1,-2,1
0,-6652,-97,-29,-1.4,-7,-1,-2,-2
1,5302,72,-27,0.6,8,1,0,2
0,4881,49,36,0.4,3,1,-1,1
0,-748,13,-12,-0.4,0,-1,-1,0
0,1227,-30,0,0.6,3,0,0,0
0,-1769,-21,-12,-0.4,-6,1,0,0
0,182,12,-23,-0.2,-1,1,-2,0
1,-523,-66,4,-0.8,-1,0,-1,0
0,-2600,-11,-28,-1.2,-4,0,0,0
0,-10312,-67,-13,-1.8,-15,-1,1,-3
1,2057,-5,-10,-0.2,0,-1,2,-1
0,-7418,10,-48,-1,-13,-1,-1,-1
0,-4841,-29,-36,-1,-8,1,0,-1
0,-3589,-30,-30,-0.8,-6,0,-2,-1
0,2128,21,-12,0.4,4,0,-1,0
0,-5287,-88,8,-0.2,-7,-1,-2,-3
0,-3999,-5,32,-0.4,-10,-1,-2,-1
0,-1497,-78,18,0,2,-1,2,-1
0,-5344,-17,10,-0.8,-10,-1,0,-1
0,-7600,-16,-24,-0.6,-6,1,-1,-4
0,-3795,7,-4,-0.4,-4,0,0,-1
0,3948,-9,5,0.6,3,1,1,2
1,-1630,-51,-3,-0.6,-4,1,0,0
1,1262,3,34,0.2,3,0,2,1
1,29,-14,-32,0.2,6,-1,-1,-1
1,2362,17,-9,0,3,1,-2,1
0,-5283,-113,-23,-0.6,-4,0,-1,-1
0,-1687,-2,-4,-0.2,-2,-1,2,0
1,7269,101,13,1.2,8,-1,0,2
0,-3319,35,-51,-0.6,-3,-1,-2,-1
0,-2357,-87,7,-1,2,1,-1,-2
1,1550,68,-37,0,2,1,2,1
1,5599,43,18,0.6,7,1,1,2
0,-3545,-38,7,-0.6,-9,1,-1,0
1,-3457,-21,-47,-0.4,0,-1,1,-2
0,1413,28,-8,0,1,0,-2,0
1,1796,9,5,0.8,2,0,-1,1
1,6158,14,22,1,8,1,1,2
1,7302,53,15,0.6,8,1,2,4
1,2307,-16,8,0.2,2,1,0,1
1,7119,28,33,0.6,9,1,1,1
1,3841,-10,14,0.6,10,1,2,0
1,4831,16,-3,0.2,7,0,2,2
1,6169,4,37,0.6,11,1,2,2
0,650,-27,16,0,4,0,1,0
0,-2488,-45,-4,-0.4,-2,-1,0,-2
0,1450,-20,35,-0.2,-1,1,0,1
0,-3496,-13,-28,-0.6,-3,-1,-1,0
1,3130,78,-28,0,6,0,0,1
1,8553,32,16,1.4,12,1,1,4
0,-6087,15,-55,-1.8,-9,-1,-1,-2
1,3444,22,5,0.4,-1,1,0,3
0,-4751,-25,10,-0.4,-8,0,1,0
0,-9233,-93,-19,-1.2,-6,-1,1,-3
1,6671,-28,13,0.4,12,1,2,2
0,-4363,-33,-4,-0.6,-9,1,0,1
0,1968,8,-24,-0.2,2,1,1,1
0,-2279,12,-3,-0.6,-5,1,-1,-1
0,-1970,1,-18,-0.8,-2,-1,0,-1
1,2951,33,7,0.2,5,1,0,1
1,4694,113,14,0.8,5,-1,0,2
1,8021,37,23,0.8,14,1,0,2
1,-526,-16,-60,-0.4,1,-1,2,0
0,-7185,-90,-5,-1,-8,-1,-1,-2
0,-4045,-61,24,-0.4,-8,-1,-1,-1
0,-5040,-64,-4,-0.6,-5,-1,-2,-2
1,-3708,-25,-12,-0.6,-5,-1,2,-2
0,1225,-6,44,0.4,1,-1,1,0
1,4138,12,26,1,4,1,-2,1
0,-3442,-42,-25,-0.6,-6,0,-2,0
1,884,-6,-41,-0.6,4,-1,0,1
1,-2331,-22,-30,-0.2,-2,-1,0,-1
0,-3914,-48,-30,-0.8,-4,-1,-2,-1
0,-4482,-53,-11,-0.6,-6,1,-2,0
0,-4918,-89,-15,-0.8,-4,1,-1,-2
0,-1727,1,-14,-0.4,-3,1,-2,0
1,1110,26,-11,0.8,5,1,-1,0
0,-4966,-52,4,-0.8,-6,1,0,-1
1,3166,53,12,0.4,4,0,-1,1
1,4235,57,-17,0,13,-1,2,1
0,-2330,-14,-7,-0.6,-6,1,-2,1
0,-7053,-50,-2,-0.6,-8,1,0,-2
1,6217,75,0,0.6,5,1,1,2
1,6992,22,42,1.2,13,0,0,2
0,-5965,-8,-39,-0.8,-6,-1,-1,-2
0,-3575,-22,-21,-0.6,-4,1,-1,0
1,1661,24,-19,0.8,7,-1,1,-2
1,1131,17,12,0.4,-1,-1,1,0
0,-6251,-38,-41,-1,-8,0,-2,-1
1,6103,15,10,0.6,8,1,1,3
1,583,1,-5,0.6,0,1,-1,1
0,-10602,-71,-9,-1.6,-15,-1,0,-4
1,5162,-11,11,1,9,1,2,1
0,-4399,-5,10,-0.2,-7,1,0,0
0,-341,24,-33,0,1,-1,1,0
1,12667,112,63,2,13,1,1,5
0,-3783,-16,-15,-0.2,-4,-1,1,-2
1,7548,0,15,0.4,6,0,1,0
0,-158,-20,-9,0,-4,0,2,0
1,4712,38,19,0.2,5,1,2,1
1,3546,50,24,0.6,6,0,2,0
1,3021,62,-10,-0.2,1,1,1,2
0,-3881,-22,-23,-0.8,-9,0,-2,0
0,-2828,4,-21,0,-5,-1,0,0
0,4472,68,-24,0.6,4,0,-1,2
0,-9043,-1,-33,-0.8,-11,-1,-2,-4
1,13102,93,28,2,20,1,2,6
0,4245,93,-14,0.6,2,-1,0,2
0,-8430,-90,-50,-1.6,-12,0,0,0
1,569,40,-4,-0.2,-1,0,0,0
1,-485,-34,3,0,3,0,-1,0
1,1664,14,-16,0,0,1,0,1
1,758,35,-16,-0.8,-2,0,1,0
1,8500,65,40,0.8,8,1,0,2
1,1371,55,1,0,-1,-1,0,-1
0,2508,9,4,-0.2,2,1,2,1
1,1667,-1,-10,0,3,1,0,1
1,13267,76,42,2,14,1,2,5
1,-2665,-24,-3,-0.4,-4,0,1,-1
0,-3943,46,4,-0.6,-7,0,1,0
0,1042,37,11,0.6,0,0,1,0
0,-4054,39,1,-0.2,-5,-1,0,-1
1,5198,8,36,0.8,4,1,2,2
1,2809,42,13,0.8,3,0,1,-1
1,10375,114,-1,1.6,8,-1,2,4
1,2822,52,-28,0.6,5,1,2,0
0,-4125,15,-21,-0.8,-12,1,-1,1
1,2481,13,15,0.6,0,1,-2,1
1,7467,66,42,0.6,8,1,2,3
1,4585,0,-36,0.6,13,0,0,1
1,5130,61,26,0.4,8,-1,2,0
0,-5441,-51,-18,-0.6,-12,-1,-2,-1
1,2612,-7,-16,0.2,7,1,2,1
1,1317,-15,1,0.2,0,1,-1,0
